_id,batteryVoltage,devEUI,device,humidity,irSignal1,irSignal2,irSignal3,irSignal4,irtemperature,local_datetime,packetVersion,pressure,rssi,sensor,site,snr,soilConductivity,soilDielectric,soilDissolved,soilMoisture,soilSalinity,soilTemperature,status,temperature,timeSeconds,timestamp
636e73a2587d3a9101810582,7.101,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340520,337711,334814,333082,22.6,"11/11/2022, 10:09:05 AM",DYNAMIC_DATA,615.1,-44,1,Test,8.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,328756,1668182945000
636e7822587d3a9101810608,6.725,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.9,"11/11/2022, 10:28:17 AM",DYNAMIC_DATA,625,-108,2,Test,8.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,328752,1668184097000
636e7981587d3a910181063a,6.97,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 10:34:08 AM",DYNAMIC_DATA,689.3,-120,5,Test,1,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,89110,1668184448000
636e7b21587d3a91018106a8,7.158,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337710,338295,335506,334342,22.6,"11/11/2022, 10:41:04 AM",DYNAMIC_DATA,615.1,-45,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,330675,1668184864000
636e7fa1587d3a9101810713,6.735,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 11:00:16 AM",DYNAMIC_DATA,625,-107,2,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,330671,1668186016000
636e8105587d3a910181075b,7.039,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 11:06:12 AM",DYNAMIC_DATA,689.3,-120,5,Test,-0.20000000298023224,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,91034,1668186372000
636e82a1587d3a91018107be,6.981,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337064,337986,335394,334267,18.9,"11/11/2022, 11:13:03 AM",DYNAMIC_DATA,615.1,-43,1,Test,8.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,332594,1668186783000
636e8720587d3a9101810829,6.729,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.6,"11/11/2022, 11:32:15 AM",DYNAMIC_DATA,625,-108,2,Test,9,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,332590,1668187935000
636e8888587d3a9101810883,7.043,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 11:38:15 AM",DYNAMIC_DATA,689.3,-120,5,Test,0.800000011920929,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,92957,1668188295000
636e8a1e587d3a91018108c8,6.945,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340308,337093,334724,334115,22.3,"11/11/2022, 11:45:01 AM",DYNAMIC_DATA,615.1,-43,1,Test,9.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,334513,1668188701000
636e8e9f587d3a9101810966,6.731,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 12:04:13 PM",DYNAMIC_DATA,625,-109,2,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,334509,1668189853000
636e900c587d3a91018109c5,7.06,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 12:10:18 PM",DYNAMIC_DATA,689.3,-120,5,Test,0.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,94881,1668190218000
636e919d587d3a91018109f4,7.115,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340027,336784,338209,333675,21.4,"11/11/2022, 12:17:00 PM",DYNAMIC_DATA,615.1,-47,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,336432,1668190620000
636e961d587d3a9101810aa2,6.735,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.5,"11/11/2022, 12:36:12 PM",DYNAMIC_DATA,625,-108,2,Test,9,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,336428,1668191772000
636e978f587d3a9101810b00,7.024,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 12:42:22 PM",DYNAMIC_DATA,689.3,-117,5,Test,1,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,96804,1668192142000
636e991c587d3a9101810b1d,6.953,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340711,336929,334943,333911,22.4,"11/11/2022, 12:48:59 PM",DYNAMIC_DATA,615.1,-44,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,338351,1668192539000
636e9d9c587d3a9101810bde,6.718,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.7,"11/11/2022, 1:08:11 PM",DYNAMIC_DATA,625,-109,2,Test,8.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,338347,1668193691000
636e9f12587d3a9101810c1f,7.212,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 1:14:25 PM",DYNAMIC_DATA,689.3,-120,5,Test,0.800000011920929,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,98728,1668194065000
636ea09b587d3a9101810c3e,6.975,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340412,337058,338074,333531,21.9,"11/11/2022, 1:20:58 PM",DYNAMIC_DATA,615.1,-44,1,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,340270,1668194458000
636ea51b587d3a9101810d0a,6.718,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.7,"11/11/2022, 1:40:10 PM",DYNAMIC_DATA,625,-108,2,Test,8.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,340266,1668195610000
636ea696587d3a9101810d3b,7.229,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 1:46:29 PM",DYNAMIC_DATA,689.3,-116,5,Test,0.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,100651,1668195989000
636ea819587d3a9101810d61,7.036,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340338,337035,338357,333973,22.1,"11/11/2022, 1:52:57 PM",DYNAMIC_DATA,615.1,-45,1,Test,6.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,342189,1668196377000
636eac99587d3a9101810e3a,6.727,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.7,"11/11/2022, 2:12:08 PM",DYNAMIC_DATA,625,-108,2,Test,8.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,342184,1668197528000
636eae19587d3a9101810e56,7.169,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 2:18:32 PM",DYNAMIC_DATA,689.3,-116,5,Test,1,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,102575,1668197912000
636eaf98587d3a9101810e82,7.009,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337274,337448,334734,334492,22.6,"11/11/2022, 2:24:56 PM",DYNAMIC_DATA,615.1,-45,1,Test,9.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,344108,1668198296000
636eb418587d3a9101810f61,6.735,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.7,"11/11/2022, 2:44:07 PM",DYNAMIC_DATA,625,-108,2,Test,8.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,344103,1668199447000
636eb59d587d3a9101810f7e,6.97,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 2:50:36 PM",DYNAMIC_DATA,689.3,-120,5,Test,0.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,104498,1668199836000
636eb718587d3a9101810fc3,6.97,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337044,337661,335313,334458,22.6,"11/11/2022, 2:56:54 PM",DYNAMIC_DATA,615.1,-45,1,Test,10,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,346027,1668200214000
636ebb97587d3a910181108e,6.727,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 3:16:06 PM",DYNAMIC_DATA,625,-107,2,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,346022,1668201366000
